U175010,L300238,Investment
H12208,L603856,Related-party transaction
U225295,L300534,Related-party transaction
U274201,L600823,Related-party transaction
U134514,L000836,Related-party transaction
H35851,L002649,Investment
U172245,L002900,Investment
U297586,L603919,Related-party transaction
U223808,L300428,Related-party transaction
L002865,H2,Related-party transaction
L002865,U172021,Investment
L002865,U172022,Investment
L002865,U36537,Related-party transaction
L002865,U212641,Related-party transaction
L002865,U147545,Related-party transaction
L002865,U212642,Related-party transaction
L002865,U147507,Related-party transaction
L002865,U212638,Related-party transaction
L002865,U212643,Related-party transaction
L002865,U100176,Related-party transaction
L002865,U212639,Related-party transaction
L002865,U172047,Investment
L002865,U172048,Investment
L002865,H39572,Investment
L002865,U60110,Investment
L002865,U172050,Investment
L002865,U172020,Investment
L002865,H18208,Investment
L002865,H21205,Investment
L002865,H39576,Investment
L002865,H39577,Investment
L002865,H39578,Investment
L002865,H39579,Investment
L002865,H39580,Investment
L002865,A106421,Audit
L600636,U152764,Investment
L600636,U112292,Related-party transaction
L600636,U246325,Related-party transaction
L600636,U7949,Related-party transaction
L600636,L600623,Related-party transaction
L600636,U8254,Related-party transaction
L600636,U5713,Related-party transaction
L600636,U7940,Related-party transaction
L600636,U7931,Related-party transaction
L600636,U263294,Related-party transaction
L600636,U263850,Related-party transaction
L600636,U263851,Related-party transaction
L600636,U263835,Related-party transaction
L600636,U138579,Related-party transaction
L600636,U263290,Related-party transaction
L600636,U138581,Related-party transaction
L600636,U97710,Related-party transaction
L600636,U8329,Related-party transaction
L600636,U7934,Related-party transaction
L600636,U263852,Related-party transaction
L600636,U263853,Related-party transaction
L600636,U5615,Related-party transaction
L600636,U263854,Related-party transaction
L600636,U263855,Related-party transaction
L600636,U187795,Investment
L600636,O1345,Investment
L600636,H10114,Investment
L600636,H5356,Investment
L600636,H66541,Investment
L600636,U187796,Investment
L600636,H66542,Investment
L600636,U187627,Investment
L600636,U187794,Investment
L600636,H66543,Investment
L600636,H66544,Investment
L600636,H29856,Investment
L600636,H421,Investment
L600636,A106423,Audit
U84236,L300078,Related-party transaction
U110644,L000031,Related-party transaction
U110644,L601668,Related-party transaction
H47410,L601068,Investment
U162428,L000982,Investment
U187878,L002037,Related-party transaction
O1484,L601330,Investment
H34242,L002570,Investment
U153164,L000017,Investment
U153164,L603696,Investment
U279738,L600983,Related-party transaction
H31722,L300165,Investment
U243941,L600238,Related-party transaction
H14046,L002546,Investment
U121376,L603363,Related-party transaction
U296559,L603816,Related-party transaction
H4509,L002711,Related-party transaction
U82899,L300024,Related-party transaction
H6806,L002134,Investment
H6806,L600768,Investment
H6806,L300301,Related-party transaction
H75331,L603322,Investment
U167077,L002316,Investment
U231837,L600268,Related-party transaction
U231837,L600027,Related-party transaction
U279884,L600985,Related-party transaction
U217210,L300104,Related-party transaction
U187095,L002024,Related-party transaction
H30470,L002381,Investment
U272365,L600792,Related-party transaction
U264402,L600642,Related-party transaction
H32207,L002469,Investment
U209956,L002722,Related-party transaction
U208047,L002638,Related-party transaction
U274594,L600827,Related-party transaction
U16967,L300274,Related-party transaction
H37348,L002728,Investment
U181091,L000930,Related-party transaction
L300415,L601288,Investment
L300415,U176386,Investment
L300415,O130,Investment
L300415,U99543,Related-party transaction
L300415,U176381,Investment
L300415,U176387,Investment
L300415,U176388,Investment
L300415,L601328,Investment
L300415,H4246,Investment
L300415,U176385,Investment
L300415,H7101,Investment
L300415,H48542,Investment
L300415,H48543,Investment
L300415,H22691,Investment
L300415,H48544,Investment
L300415,H48540,Investment
L300415,A106952,Audit
U176906,L000858,Related-party transaction
U176906,L300481,Investment
U173940,L600176,Related-party transaction
U173940,L600970,Related-party transaction
U173940,L600720,Related-party transaction
U173940,L300108,Investment
U213159,L002929,Related-party transaction
U123554,L002302,Related-party transaction
U177115,L000863,Related-party transaction
U177115,L300510,Investment
U185543,L600388,Investment
U165248,L002163,Investment
U165248,L600523,Investment
U165248,L600765,Investment
U224588,L300477,Related-party transaction
U159607,L000415,Related-party transaction
U159607,L600221,Related-party transaction
U159607,L000616,Related-party transaction
U159607,L000762,Investment
U159607,L002466,Investment
U61201,L603669,Related-party transaction
U153405,L000016,Related-party transaction
U153405,L000030,Investment
H15176,L603383,Investment
U15131,L000673,Related-party transaction
U164359,L002098,Investment
U224251,L300456,Related-party transaction
U149219,L002410,Related-party transaction
U125188,L000517,Related-party transaction
U213118,L002925,Related-party transaction
H6097,L600370,Investment
L002337,H175,Investment
L002337,U152764,Investment
L002337,U199507,Related-party transaction
L002337,U199511,Related-party transaction
L002337,U199513,Related-party transaction
L002337,U199509,Related-party transaction
L002337,U199512,Related-party transaction
L002337,U151644,Related-party transaction
L002337,U167306,Investment
L002337,H29397,Investment
L002337,H159,Investment
L002337,H29429,Investment
L002337,H29430,Investment
L002337,H18742,Investment
L002337,H2730,Investment
L002337,H29423,Investment
L002337,H29433,Investment
L002337,H7049,Investment
L002337,H7050,Investment
L002337,H29434,Investment
L002337,H29435,Investment
L002337,H29436,Investment
L002337,H29437,Investment
L002337,H29438,Investment
L002337,H3429,Investment
L002337,H29439,Investment
L002337,H11335,Investment
L002337,H29440,Investment
L002337,A107969,Audit
H45732,L300242,Investment
U236280,L600094,Related-party transaction
U108419,L601186,Related-party transaction
U213073,L002916,Related-party transaction
U191705,L002122,Related-party transaction
U191705,L601198,Investment
H16858,L300749,Related-party transaction
